date,product_id,brand,model,listed_price,promotional_text,is_deceptive_anchor
2025-11-15,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,270892.1,In Stock,0
2025-11-16,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,270892.1,In Stock,0
2025-11-17,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,270892.1,Standard Delivery Available,0
2025-11-18,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,270892.1,In Stock,0
2025-11-19,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,270892.1,Free Shipping,0
2025-11-20,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,270892.1,1 Year Official Warranty,0
2025-11-21,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,270892.1,Free Shipping,0
2025-11-22,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,270892.1,Standard Delivery Available,0
2025-11-23,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,270892.1,Standard Delivery Available,0
2025-11-24,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,270892.1,1 Year Official Warranty,0
2025-11-25,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,270892.1,In Stock,0
2025-11-26,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,270892.1,Free Shipping,0
2025-11-27,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,270892.1,1 Year Official Warranty,0
2025-11-28,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224442.97,Hurry! Only 2 left in stock!,1
2025-11-29,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,223184.77,In Stock,0
2025-11-30,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222922.28,1 Year Official Warranty,0
2025-12-01,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,226502.45,Standard Delivery Available,0
2025-12-02,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224893.44,In Stock,0
2025-12-03,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222946.1,1 Year Official Warranty,0
2025-12-04,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222463.46,In Stock,0
2025-12-05,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222573.72,1 Year Official Warranty,0
2025-12-06,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224627.95,1 Year Official Warranty,0
2025-12-07,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,226422.75,Free Shipping,0
2025-12-08,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225280.31,1 Year Official Warranty,0
2025-12-09,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222915.99,In Stock,0
2025-12-10,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222478.26,1 Year Official Warranty,0
2025-12-11,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224073.9,Free Shipping,0
2025-12-12,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,296345.25,Standard Delivery Available,0
2025-12-13,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,296345.25,Standard Delivery Available,0
2025-12-14,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,296345.25,In Stock,0
2025-12-15,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,296345.25,1 Year Official Warranty,0
2025-12-16,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,296345.25,1 Year Official Warranty,0
2025-12-17,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,296345.25,Free Shipping,0
2025-12-18,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,296345.25,Standard Delivery Available,0
2025-12-19,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,296345.25,Free Shipping,0
2025-12-20,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,296345.25,Standard Delivery Available,0
2025-12-21,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,296345.25,In Stock,0
2025-12-22,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,296345.25,In Stock,0
2025-12-23,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224442.97,"Clearance! Was Rs. 296345, Now Rs. 224442!",1
2025-12-24,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224853.69,Free Shipping,0
2025-12-25,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225744.74,In Stock,0
2025-12-26,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222313.84,In Stock,0
2025-12-27,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222368.17,Free Shipping,0
2025-12-28,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,223311.85,In Stock,0
2025-12-29,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,Free Shipping,0
2025-12-30,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,Standard Delivery Available,0
2025-12-31,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,In Stock,0
2026-01-01,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,1 Year Official Warranty,0
2026-01-02,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,Standard Delivery Available,0
2026-01-03,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,In Stock,0
2026-01-04,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,1 Year Official Warranty,0
2026-01-05,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,In Stock,0
2026-01-06,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,Standard Delivery Available,0
2026-01-07,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,1 Year Official Warranty,0
2026-01-08,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,Standard Delivery Available,0
2026-01-09,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,Free Shipping,0
2026-01-10,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,In Stock,0
2026-01-11,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,1 Year Official Warranty,0
2026-01-12,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,Free Shipping,0
2026-01-13,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,Free Shipping,0
2026-01-14,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,299399.02,In Stock,0
2026-01-15,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224442.97,Biggest Price Drop of the Year!,1
2026-01-16,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222318.96,Free Shipping,0
2026-01-17,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,226040.28,Standard Delivery Available,0
2026-01-18,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,226251.12,Standard Delivery Available,0
2026-01-19,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,223558.25,In Stock,0
2026-01-20,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,226672.81,1 Year Official Warranty,0
2026-01-21,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225336.54,1 Year Official Warranty,0
2026-01-22,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222670.67,Standard Delivery Available,0
2026-01-23,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,226660.01,In Stock,0
2026-01-24,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222610.08,Standard Delivery Available,0
2026-01-25,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,226397.14,Standard Delivery Available,0
2026-01-26,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224036.76,Standard Delivery Available,0
2026-01-27,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222925.4,Free Shipping,0
2026-01-28,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,226279.12,Free Shipping,0
2026-01-29,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225153.08,Standard Delivery Available,0
2026-01-30,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225564.04,In Stock,0
2026-01-31,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222267.18,Standard Delivery Available,0
2026-02-01,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,223084.04,1 Year Official Warranty,0
2026-02-02,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,223585.32,Free Shipping,0
2026-02-03,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225491.29,1 Year Official Warranty,0
2026-02-04,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224127.18,Standard Delivery Available,0
2026-02-05,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225091.48,In Stock,0
2026-02-06,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,226567.3,In Stock,0
2026-02-07,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224685.04,In Stock,0
2026-02-08,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225454.2,Standard Delivery Available,0
2026-02-09,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225890.91,In Stock,0
2026-02-10,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,223289.74,Standard Delivery Available,0
2026-02-11,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225306.26,In Stock,0
2026-02-12,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225663.66,In Stock,0
2026-02-13,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,223471.6,Standard Delivery Available,0
2026-02-14,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222724.58,In Stock,0
2026-02-15,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,223111.6,1 Year Official Warranty,0
2026-02-16,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224792.45,In Stock,0
2026-02-17,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222960.06,In Stock,0
2026-02-18,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,223336.79,Free Shipping,0
2026-02-19,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,222963.14,1 Year Official Warranty,0
2026-02-20,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224392.28,1 Year Official Warranty,0
2026-02-21,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,302592.76,1 Year Official Warranty,0
2026-02-22,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,302592.76,Standard Delivery Available,0
2026-02-23,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,302592.76,Free Shipping,0
2026-02-24,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,302592.76,Standard Delivery Available,0
2026-02-25,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,302592.76,1 Year Official Warranty,0
2026-02-26,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,302592.76,In Stock,0
2026-02-27,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,302592.76,Free Shipping,0
2026-02-28,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,302592.76,Free Shipping,0
2026-03-01,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,302592.76,1 Year Official Warranty,0
2026-03-02,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,302592.76,Free Shipping,0
2026-03-03,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,302592.76,Free Shipping,0
2026-03-04,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,302592.76,Free Shipping,0
2026-03-05,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,302592.76,1 Year Official Warranty,0
2026-03-06,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224442.97,Dashain Dhamaka! 40% OFF!,1
2026-03-07,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225641.41,In Stock,0
2026-03-08,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224755.94,Standard Delivery Available,0
2026-03-09,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,223718.06,1 Year Official Warranty,0
2026-03-10,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225826.0,1 Year Official Warranty,0
2026-03-11,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,226486.44,Free Shipping,0
2026-03-12,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,223709.04,1 Year Official Warranty,0
2026-03-13,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224916.45,Free Shipping,0
2026-03-14,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225605.91,Free Shipping,0
2026-03-15,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,225565.42,Free Shipping,0
2026-03-16,PROD-APP-IPHON-000,Apple,iPhone 15 Pro Max 256GB,224653.73,In Stock,0
2025-03-17,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217192.61,Standard Delivery Available,0
2025-03-18,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218423.16,In Stock,0
2025-03-19,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218998.77,1 Year Official Warranty,0
2025-03-20,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220162.62,Free Shipping,0
2025-03-21,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217878.64,1 Year Official Warranty,0
2025-03-22,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220388.89,Standard Delivery Available,0
2025-03-23,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217504.46,1 Year Official Warranty,0
2025-03-24,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217035.81,Standard Delivery Available,0
2025-03-25,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219512.69,In Stock,0
2025-03-26,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217338.74,1 Year Official Warranty,0
2025-03-27,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220256.19,In Stock,0
2025-03-28,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218549.57,Free Shipping,0
2025-03-29,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217025.01,Standard Delivery Available,0
2025-03-30,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217509.62,Free Shipping,0
2025-03-31,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218459.34,1 Year Official Warranty,0
2025-04-01,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220552.18,In Stock,0
2025-04-02,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218817.53,1 Year Official Warranty,0
2025-04-03,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218010.86,1 Year Official Warranty,0
2025-04-04,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219238.39,In Stock,0
2025-04-05,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218077.04,In Stock,0
2025-04-06,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218448.62,In Stock,0
2025-04-07,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220475.37,In Stock,0
2025-04-08,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219422.37,Standard Delivery Available,0
2025-04-09,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217452.02,In Stock,0
2025-04-10,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217895.18,Free Shipping,0
2025-04-11,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220816.26,In Stock,0
2025-04-12,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218563.61,Free Shipping,0
2025-04-13,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218715.38,Free Shipping,0
2025-04-14,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220598.75,Free Shipping,0
2025-04-15,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217461.07,1 Year Official Warranty,0
2025-04-16,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217902.52,Standard Delivery Available,0
2025-04-17,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218528.44,1 Year Official Warranty,0
2025-04-18,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,221016.14,Free Shipping,0
2025-04-19,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219543.37,Free Shipping,0
2025-04-20,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218210.96,Standard Delivery Available,0
2025-04-21,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220703.92,1 Year Official Warranty,0
2025-04-22,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220594.45,Standard Delivery Available,0
2025-04-23,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,216884.13,1 Year Official Warranty,0
2025-04-24,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217968.66,In Stock,0
2025-04-25,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,216749.23,In Stock,0
2025-04-26,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,216736.5,In Stock,0
2025-04-27,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217778.16,Standard Delivery Available,0
2025-04-28,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218733.57,In Stock,0
2025-04-29,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219343.54,Standard Delivery Available,0
2025-04-30,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220751.66,1 Year Official Warranty,0
2025-05-01,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220121.49,Standard Delivery Available,0
2025-05-02,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217516.81,In Stock,0
2025-05-03,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220585.55,1 Year Official Warranty,0
2025-05-04,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219688.86,Standard Delivery Available,0
2025-05-05,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217520.14,Standard Delivery Available,0
2025-05-06,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220025.67,Standard Delivery Available,0
2025-05-07,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218231.94,In Stock,0
2025-05-08,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217741.5,1 Year Official Warranty,0
2025-05-09,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217362.67,In Stock,0
2025-05-10,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218194.46,1 Year Official Warranty,0
2025-05-11,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220527.86,In Stock,0
2025-05-12,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217858.55,Free Shipping,0
2025-05-13,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217155.43,1 Year Official Warranty,0
2025-05-14,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219428.84,In Stock,0
2025-05-15,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219796.68,1 Year Official Warranty,0
2025-05-16,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,216904.18,1 Year Official Warranty,0
2025-05-17,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218725.52,Standard Delivery Available,0
2025-05-18,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217416.0,In Stock,0
2025-05-19,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218576.79,Standard Delivery Available,0
2025-05-20,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217697.14,In Stock,0
2025-05-21,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220500.17,Free Shipping,0
2025-05-22,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219446.84,1 Year Official Warranty,0
2025-05-23,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217280.95,Standard Delivery Available,0
2025-05-24,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217544.47,In Stock,0
2025-05-25,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217400.36,1 Year Official Warranty,0
2025-05-26,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220496.63,Free Shipping,0
2025-05-27,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220678.05,In Stock,0
2025-05-28,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217497.27,1 Year Official Warranty,0
2025-05-29,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,216752.28,In Stock,0
2025-05-30,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219571.81,Free Shipping,0
2025-05-31,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220181.07,Free Shipping,0
2025-06-01,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220016.19,Free Shipping,0
2025-06-02,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217385.69,Free Shipping,0
2025-06-03,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220790.99,1 Year Official Warranty,0
2025-06-04,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,216919.4,In Stock,0
2025-06-05,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219621.97,Standard Delivery Available,0
2025-06-06,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218058.35,Free Shipping,0
2025-06-07,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219746.87,In Stock,0
2025-06-08,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,216916.61,Standard Delivery Available,0
2025-06-09,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219535.35,Standard Delivery Available,0
2025-06-10,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218060.14,In Stock,0
2025-06-11,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217206.65,1 Year Official Warranty,0
2025-06-12,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219640.71,Standard Delivery Available,0
2025-06-13,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219435.98,In Stock,0
2025-06-14,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219792.67,1 Year Official Warranty,0
2025-06-15,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219477.02,Free Shipping,0
2025-06-16,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,216878.48,Free Shipping,0
2025-06-17,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218932.8,1 Year Official Warranty,0
2025-06-18,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,216917.23,Free Shipping,0
2025-06-19,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217773.35,In Stock,0
2025-06-20,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219659.59,In Stock,0
2025-06-21,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217196.82,Standard Delivery Available,0
2025-06-22,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217821.34,Free Shipping,0
2025-06-23,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220726.31,1 Year Official Warranty,0
2025-06-24,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220148.64,Free Shipping,0
2025-06-25,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217034.23,1 Year Official Warranty,0
2025-06-26,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,216850.1,1 Year Official Warranty,0
2025-06-27,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218698.17,In Stock,0
2025-06-28,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220351.17,1 Year Official Warranty,0
2025-06-29,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218317.53,1 Year Official Warranty,0
2025-06-30,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219149.73,1 Year Official Warranty,0
2025-07-01,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219298.28,1 Year Official Warranty,0
2025-07-02,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220501.88,1 Year Official Warranty,0
2025-07-03,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220020.1,Standard Delivery Available,0
2025-07-04,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217842.55,Free Shipping,0
2025-07-05,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217069.7,Free Shipping,0
2025-07-06,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,216841.24,1 Year Official Warranty,0
2025-07-07,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,219683.75,In Stock,0
2025-07-08,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,217785.43,Standard Delivery Available,0
2025-07-09,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218832.4,In Stock,0
2025-07-10,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220112.01,1 Year Official Warranty,0
2025-07-11,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,218293.25,Standard Delivery Available,0
2025-07-12,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,220514.41,Standard Delivery Available,0
2025-07-13,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,295192.02,1 Year Official Warranty,0
2025-07-14,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,295192.02,In Stock,0
2025-07-15,PROD-APP-IPHON-001,Apple,iPhone 15 Pro Max 256GB,295192.02,1 Year Official Warranty,0
